"Time (UTC)","Google (Search)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)","Mozilla (City Count)"
"2026-02-14 16:00:00",76.69552499577371,19.703302525460646,99.47882462238312,96.60106382978724,58.536585365853654
"2026-02-14 17:00:00",75.68468278559465,18.973332548419382,99.484230590572,96.73404255319149,58.536585365853654
"2026-02-14 18:00:00",87.15691302736123,18.41408135633131,99.48102705386746,96.6595744680851,60.97560975609756
"2026-02-14 19:00:00",85.31760353098066,18.361099664449284,99.47441975941439,96.47739361702128,53.65853658536586
"2026-02-14 20:00:00",79.34573429910732,17.689998233943605,99.47962550655926,96.14494680851064,41.46341463414634
"2026-02-14 21:00:00",65.05944420027642,15.912168128568904,99.48222838013166,95.51994680851064,36.58536585365854
"2026-02-14 22:00:00",44.74093124995339,15.411785483016423,99.47762329611892,95.26994680851062,21.951219512195124
"2026-02-14 23:00:00",29.243886396952863,15.653146523812328,99.48663324310039,95.0531914893617,14.634146341463413
"2026-02-15 00:00:00",19.246385736023168,16.07111320421499,99.48583235892426,94.64627659574468,12.195121951219512
"2026-02-15 01:00:00",14.446151390318992,16.053452640254314,99.49063766398103,93.89361702127658,14.634146341463413
"2026-02-15 02:00:00",14.996586415684279,16.029905221640078,99.48983677980492,93.08510638297871,14.634146341463413
"2026-02-15 03:00:00",23.935088841531556,18.7849531995055,99.4916387692012,93.1848404255319,31.70731707317073
"2026-02-15 04:00:00",39.517391210320945,36.88703125919821,99.48843523249668,93.75132978723403,63.41463414634146
"2026-02-15 05:00:00",56.759090618909994,43.827632895743804,99.48042639073537,94.55452127659575,73.17073170731707
"2026-02-15 06:00:00",68.8246992240584,40.97839524342144,99.4830292643078,95.0784574468085,78.04878048780488
"2026-02-15 07:00:00",78.66540318055814,38.929769823983044,99.48322948535184,95.56914893617021,70.73170731707317
"2026-02-15 08:00:00",78.94241186384599,36.59268852652028,99.48222838013166,95.72340425531914,70.73170731707317
"2026-02-15 09:00:00",76.24197412353595,33.725790310237244,99.47842418029505,95.90159574468085,70.73170731707317
"2026-02-15 10:00:00",82.95522699006128,28.36286572084535,99.47301821210618,96.23670212765957,65.85365853658537
"2026-02-15 11:00:00",82.98897284258528,22.699711544121975,99.4670115807852,96.58643617021276,63.41463414634146
"2026-02-15 12:00:00",77.66971701370663,24.271501736622124,99.54089314603323,92.2220744680851,68.29268292682927
"2026-02-15 13:00:00",70.37718193054573,21.757814799552598,99.46821290704939,96.7473404255319,65.85365853658537
"2026-02-15 14:00:00",67.7610814020621,19.72096308942132,99.47101600166584,96.82978723404256,65.85365853658537
"2026-02-15 15:00:00",70.05695102897266,19.55613115912168,99.47862440133908,96.93351063829788,65.85365853658537
"2026-02-15 16:00:00",71.79985066367776,17.996114675928652,99.484230590572,96.7752659574468,60.97560975609756
"2026-02-15 17:00:00",70.44155176057507,16.30658739035733,99.47702263298682,96.84308510638296,60.97560975609756
"2026-02-15 18:00:00",83.68643053841328,15.782657326190616,99.47482020150247,96.49069148936171,58.536585365853654
"2026-02-15 19:00:00",81.12611199669605,15.800317890151291,99.47281799106213,96.56648936170212,51.21951219512195
"2026-02-15 20:00:00",73.0599231804879,15.488314593512687,99.4726177700181,96.30984042553192,36.58536585365854
"2026-02-15 21:00:00",61.74104670973004,14.416907046565022,99.47301821210618,96.17287234042551,29.268292682926827
"2026-02-15 22:00:00",42.57065628588934,14.346264790722316,99.4714164437539,95.8537234042553,21.951219512195124
"2026-02-15 23:00:00",27.82944451622798,14.187319715076233,99.47101600166584,95.50265957446807,14.634146341463413
"2026-02-16 00:00:00",18.362487352968802,13.62218166833461,99.4714164437539,95.2061170212766,14.634146341463413
"2026-02-16 01:00:00",13.666617476464232,13.292517807735326,99.47782351716296,94.75531914893617,14.634146341463413
"2026-02-16 02:00:00",14.198182832767067,14.034261494083712,99.47542086463457,94.33643617021275,14.634146341463413
"2026-02-16 03:00:00",22.85807761373043,15.299935244598812,99.43677820313627,94.26462765957446,31.70731707317073
"2026-02-16 04:00:00",37.045829416935575,34.35568375816801,99.48022616969135,94.51728723404254,65.85365853658537
"2026-02-16 05:00:00",51.73987207827413,40.171896155883914,99.4830292643078,95.11170212765957,70.73170731707317
"2026-02-16 06:00:00",60.238915647686476,38.78259845764408,99.48683346414442,95.71143617021278,73.17073170731707
"2026-02-16 07:00:00",66.60424589337933,35.80973685759699,99.48763434832054,95.86968085106382,73.17073170731707
"2026-02-16 08:00:00",68.28857666086003,34.22617295578972,99.4848312537041,96.01595744680851,70.73170731707317
"2026-02-16 09:00:00",66.93534516851253,34.26738093836463,99.48182793804361,96.22739361702128,70.73170731707317
"2026-02-16 10:00:00",73.11314836278696,27.285571319244127,99.49183899024523,96.38430851063828,65.85365853658537
"2026-02-16 11:00:00",74.37951278700862,22.122799788073234,99.50345181079912,96.73936170212765,63.41463414634146
"2026-02-16 12:00:00",69.72682017821015,20.9042208747866,99.56111547148052,96.98803191489361,63.41463414634146
"2026-02-16 13:00:00",63.09585792290352,20.462706775769703,99.55450817702744,97.06117021276596,63.41463414634146
"2026-02-16 14:00:00",60.94456073478408,18.696650379702124,99.55210552449905,96.96409574468086,63.41463414634146
"2026-02-16 15:00:00",63.248879573453095,18.24336257137811,99.5573112716439,97.18484042553192,63.41463414634146
"2026-02-16 16:00:00",66.48696279038411,17.389768646612115,99.55590972433568,97.16489361702128,60.97560975609756
"2026-02-16 17:00:00",66.34279083131075,15.906281273915345,99.53809005141676,97.02127659574468,56.09756097560976
"2026-02-16 18:00:00",76.62741429611405,15.841525872726203,99.53148275696368,96.79920212765957,58.536585365853654
"2026-02-16 19:00:00",75.34630198795595,15.347030081827281,99.53108231487563,96.57579787234042,51.21951219512195
"2026-02-16 20:00:00",68.37416723973942,14.422793901218581,99.52948054652337,96.51063829787233,41.46341463414634
"2026-02-16 21:00:00",57.86181435426562,14.458115029139929,99.53068187278757,96.23005319148936,29.268292682926827
"2026-02-16 22:00:00",40.66655532600436,14.54053099428975,99.53148275696368,95.63031914893617,24.390243902439025
"2026-02-16 23:00:00",27.608012289097978,14.55230470359687,99.53248386218387,95.06648936170212,14.634146341463413
"2026-02-17 00:00:00",18.37998455997141,14.228527697651144,99.53448607262418,95.16489361702128,14.634146341463413
"2026-02-17 01:00:00",13.853762632789607,13.728145052098665,99.53788983037273,94.63563829787233,14.634146341463413
"2026-02-17 02:00:00",14.234647520700886,13.681050214870194,99.54890198779452,94.6622340425532,14.634146341463413
"2026-02-17 03:00:00",22.85397285141829,15.541296285394711,99.56612099758134,94.54521276595744,29.268292682926827
"2026-02-17 04:00:00",37.0590254893283,34.12609642667922,99.57052586055005,94.92021276595743,60.97560975609756
"2026-02-17 05:00:00",51.187239991696906,41.2256431388709,99.57372939725457,95.35239361702128,73.17073170731707
"2026-02-17 06:00:00",59.476238108595524,35.668452345911575,99.57172718681424,95.7659574468085,73.17073170731707
"2026-02-17 07:00:00",65.12198883717649,35.97456878789662,99.56752254488956,95.89627659574468,73.17073170731707
"2026-02-17 08:00:00",66.36043531984703,34.049567316182966,99.55991414521633,96.15425531914894,73.17073170731707
"2026-02-17 09:00:00",65.27228714247198,31.64773061753105,99.5561099453797,96.3470744680851,70.73170731707317
"2026-02-17 10:00:00",71.40253614501853,25.60193088832637,99.55931348208422,96.5252659574468,68.29268292682927
"2026-02-17 11:00:00",71.6385482551437,23.782892800376757,99.56431900818504,96.40425531914893,63.41463414634146
"2026-02-17 12:00:00",67.15274145466323,23.694589980573376,99.34007143886852,96.03723404255318,65.85365853658537
"2026-02-17 13:00:00",60.01051333606849,21.357508683110616,99.521071262674,97.22074468085106,63.41463414634146
"2026-02-17 14:00:00",57.428640963927734,20.10360864190263,99.51606573657318,97.09840425531914,60.97560975609756
"2026-02-17 15:00:00",61.026804168225944,18.814387472773298,99.41375278307251,96.88829787234042,65.85365853658537
"2026-02-17 16:00:00",64.66997917650005,17.689998233943605,99.37711233201453,96.58643617021276,60.97560975609756
"2026-02-17 17:00:00",70.00889915559624,16.64802496026373,99.49203921128927,96.45345744680851,53.65853658536586
"2026-02-17 18:00:00",74.75476518437189,15.823865308765525,99.48723390623249,95.75797872340425,53.65853658536586
"2026-02-17 19:00:00",73.13777980151988,15.859186436686878,99.48563213788023,95.55452127659574,48.78048780487805
"2026-02-17 20:00:00",67.00494797972796,16.47141932065697,99.48943633771684,95.98670212765957,36.58536585365854
"2026-02-17 21:00:00",55.71893364456759,14.887855418849707,99.4922394323333,94.09175531914894,29.268292682926827
"2026-02-17 22:00:00",39.236166099867404,14.999705657267324,99.50725601063576,92.96542553191487,26.82926829268293
"2026-02-17 23:00:00",26.66016571873085,14.228527697651144,99.44658903429388,92.70212765957446,14.634146341463413
"2026-02-18 00:00:00",18.049755527680748,15.164537587566961,99.44418638176548,91.80053191489361,14.634146341463413
"2026-02-18 01:00:00",14.039086542099465,14.387472773297228,99.44658903429388,93.14893617021276,14.634146341463413
"2026-02-18 02:00:00",15.313474894218249,15.335256372520162,99.44799058160208,94.21808510638297,17.073170731707318
"2026-02-18 03:00:00",22.530551715567924,15.97692352975805,99.44879146577823,94.59308510638297,29.268292682926827
"2026-02-18 04:00:00",35.713058182461914,30.64696532642609,99.4553987602313,94.83510638297872,60.97560975609756
"2026-02-18 05:00:00",50.02387671444286,37.17548713722258,99.45920296006793,95.17686170212765,70.73170731707317
"2026-02-18 06:00:00",58.44644026506799,32.50721139695061,99.4559994233634,95.60106382978722,75.60975609756098
"2026-02-18 07:00:00",64.17449122525271,30.517454524047803,99.45179478143872,95.83909574468085,70.73170731707317
"2026-02-18 08:00:00",66.79885133023903,31.82433625713781,99.44979257099838,96.02925531914893,68.29268292682927
"2026-02-18 09:00:00",66.40478482361631,31.206216518514157,99.49123832711312,96.38297872340425,65.85365853658537
"2026-02-18 10:00:00",72.88194374667388,25.401777830105377,99.52467524146658,96.57313829787235,65.85365853658537
"2026-02-18 11:00:00",70.5081963357325,22.046270677576967,99.52467524146658,96.7473404255319,58.536585365853654
"2026-02-18 12:00:00",65.68916856321052,23.111791369871078,99.52387435729045,96.76329787234042,63.41463414634146
"2026-02-18 13:00:00",58.5532516112804,21.5870960145994,99.52067082058592,96.7034574468085,65.85365853658537
"2026-02-18 14:00:00",54.24843061032162,20.721728380526283,99.51866861014561,96.77925531914893,65.85365853658537
"2026-02-18 15:00:00",56.624284312617135,21.41049037499264,99.51606573657318,96.78590425531914,58.536585365853654
"2026-02-18 16:00:00",60.71423213744118,20.43327250250191,99.45319632874696,96.57579787234042,56.09756097560976
"2026-02-18 17:00:00",64.05692029623214,19.30299640901866,99.48943633771684,96.65558510638297,56.09756097560976
"2026-02-18 18:00:00",70.1657184831795,17.64879025136869,99.50825711585591,96.45079787234042,53.65853658536586
"2026-02-18 19:00:00",69.14303755284091,17.024783658091483,99.50625490541557,96.24734042553192,46.34146341463415
"2026-02-18 20:00:00",65.05817542766928,17.06010478601283,99.50465313706333,96.19281914893617,31.70731707317073
"2026-02-18 21:00:00",59.02907541231019,16.430211338082064,99.4301709086832,95.9002659574468,31.70731707317073
"2026-02-18 22:00:00",43.278976579349845,16.43609819273562,99.50084893722669,95.76196808510637,26.82926829268293
"2026-02-18 23:00:00",30.081624056232787,16.21239771590039,99.49944738991849,95.7406914893617,14.634146341463413
"2026-02-19 00:00:00",21.53684139652109,15.394124919055749,99.49864650574234,95.51728723404254,14.634146341463413
"2026-02-19 01:00:00",20.622126498879602,15.382351209748629,99.50004805305058,95.20079787234043,14.634146341463413
"2026-02-19 02:00:00",25.72561582355344,16.406663919467828,99.5038522528872,94.7845744680851,17.073170731707318
"2026-02-19 03:00:00",20.523880862575457,18.537705304056043,99.5038522528872,94.5625,21.951219512195124
"2026-02-19 04:00:00",26.834451451449894,24.32448342850415,99.50625490541557,94.60505319148935,43.90243902439025
"2026-02-19 05:00:00",41.91681839547978,27.161947371519396,99.5118610946485,94.84441489361701,60.97560975609756
"2026-02-19 06:00:00",57.3298735626672,27.15606051686584,99.48643302205636,95.05452127659574,68.29268292682927
"2026-02-19 07:00:00",68.38661724711278,26.643904162006244,99.17348753023337,95.5372340425532,68.29268292682927
"2026-02-19 08:00:00",74.91299575128272,24.412786248307526,99.16708045682434,95.51728723404254,68.29268292682927
"2026-02-19 09:00:00",76.21279028347926,25.007358568316945,99.17468885649757,96.12898936170212,63.41463414634146
"2026-02-19 10:00:00",76.03598144074427,21.86966503797021,99.17428841440952,96.50265957446808,58.536585365853654
"2026-02-19 11:00:00",71.4657257635838,21.051392241125566,99.17989460364244,95.83377659574467,51.21951219512195
"2026-02-19 12:00:00",66.42676222822664,20.70406781656561,99.1796943825984,96.65558510638297,53.65853658536586
"2026-02-19 13:00:00",59.443247932234456,19.97409783952434,99.38031586871907,96.55452127659574,53.65853658536586
"2026-02-19 14:00:00",54.188342664890584,19.38541237416848,99.51166087360446,96.21010638297872,48.78048780487805
"2026-02-19 15:00:00",52.55276265802884,20.127156060516864,99.50745623167977,96.41090425531914,51.21951219512195
"2026-02-19 16:00:00",59.68742912624905,19.18525931594749,99.50725601063576,95.89627659574468,58.536585365853654
"2026-02-19 17:00:00",59.13029758281103,19.149938188026137,99.50905800003204,96.22207446808511,53.65853658536586
"2026-02-19 18:00:00",67.56019945410353,17.795961617707658,99.50865755794396,96.08377659574468,51.21951219512195
"2026-02-19 19:00:00",69.13608045263823,17.931359274739506,99.50245070557897,95.67287234042553,46.34146341463415
"2026-02-19 20:00:00",65.7568595516238,17.90781185612527,99.49964761096251,95.49335106382978,31.70731707317073
"2026-02-19 21:00:00",57.80354486492186,17.19550244304468,99.50004805305058,95.48803191489361,34.146341463414636
"2026-02-19 22:00:00",47.7026815763701,17.171955024430446,99.49744517947815,95.41622340425532,26.82926829268293
"2026-02-19 23:00:00",34.910568126129796,17.689998233943605,99.50405247393122,95.47340425531915,19.51219512195122
"2026-02-20 00:00:00",24.962979667828726,17.53105315829752,99.50365203184317,94.98936170212767,17.073170731707318
"2026-02-20 01:00:00",21.841831066765256,17.013009948784365,99.50745623167977,94.62765957446808,17.073170731707318
"2026-02-20 02:00:00",25.721531272367244,17.996114675928652,99.5106597683843,94.61037234042553,17.073170731707318
"2026-02-20 03:00:00",18.920253287331132,17.089539059280625,99.50845733689995,94.36436170212765,17.073170731707318
"2026-02-20 04:00:00",20.792575084185938,17.87249072820392,99.51266197882464,94.19148936170212,24.390243902439025
"2026-02-20 05:00:00",31.56465315526707,18.743745216930595,99.43217311912352,94.11436170212765,31.70731707317073
"2026-02-20 06:00:00",45.84932310177862,19.76805792664979,99.34828050167384,94.4973404255319,36.58536585365854
"2026-02-20 07:00:00",59.51752058555484,19.550244304468123,99.35568868030306,94.9627659574468,48.78048780487805
"2026-02-20 08:00:00",69.71060907159755,18.561252722670275,99.36449840624049,95.46675531914892,58.536585365853654
"2026-02-20 09:00:00",74.39166629984445,19.603225996350147,99.3558889013471,95.51595744680851,53.65853658536586
"2026-02-20 10:00:00",74.63555772712198,19.202919879908166,99.35689000656726,95.99468085106383,48.78048780487805
"2026-02-20 11:00:00",74.5790373919755,19.126390769411902,99.355288238215,95.87101063829788,51.21951219512195
"2026-02-20 12:00:00",69.25493170612118,18.826161182080416,99.34387563870514,96.02792553191489,56.09756097560976
"2026-02-20 13:00:00",62.86200409672259,18.849708600694647,99.34007143886852,95.97872340425532,53.65853658536586
"2026-02-20 14:00:00",57.73388141108712,19.18525931594749,99.47722285403087,96.0970744680851,53.65853658536586
"2026-02-20 15:00:00",56.46804066480906,19.95055042091011,99.50525380019542,96.17021276595746,58.536585365853654
"2026-02-20 16:00:00",67.91672244041003,20.586330723494438,99.5032515897551,96.0625,53.65853658536586
"2026-02-20 17:00:00",70.67487805511348,21.852004474009536,99.4738190962823,95.99867021276596,60.97560975609756
"2026-02-20 18:00:00",79.86425183490694,22.040383822923413,99.48683346414442,93.78191489361701,58.536585365853654
"2026-02-20 19:00:00",78.05891538369794,21.634190851827867,99.48403036952796,96.14494680851064,48.78048780487805
"2026-02-20 20:00:00",72.87596662269713,20.762936363101193,99.47822395925103,95.22739361702128,34.146341463414636
"2026-02-20 21:00:00",59.48413476277224,19.944663566256548,99.47862440133908,95.73005319148935,29.268292682926827
"2026-02-20 22:00:00",43.648985395544635,19.868134455760288,99.4794252855152,95.4375,24.390243902439025
"2026-02-20 23:00:00",30.20807836193947,19.35009124624713,99.48342970639587,95.2061170212766,17.073170731707318
"2026-02-21 00:00:00",21.72868931311814,17.731206216518515,99.48022616969135,95.09840425531915,14.634146341463413
"2026-02-21 01:00:00",21.841332895318033,16.247718843821744,99.47982572760327,94.76063829787233,14.634146341463413
"2026-02-21 02:00:00",28.186189871127272,16.300700535703772,99.47542086463457,94.51063829787233,19.51219512195122
"2026-02-21 03:00:00",26.077760656720745,19.09695649614411,99.47461998045843,94.35771276595743,31.70731707317073
"2026-02-21 04:00:00",37.08867524805235,35.22693824689468,99.47782351716296,94.44946808510637,68.29268292682927
"2026-02-21 05:00:00",54.83168378181962,43.83940660505092,99.47461998045843,94.84308510638297,78.04878048780488
"2026-02-21 06:00:00",66.3085203212458,41.06669806322481,99.49944738991849,95.38031914893617,75.60975609756098
"2026-02-21 07:00:00",74.74497209446422,37.91134396891741,99.49944738991849,95.93085106382979,73.17073170731707
"2026-02-21 08:00:00",78.035537312018,36.65744392770942,99.46000384424406,96.24468085106382,75.60975609756098
"2026-02-21 09:00:00",77.78656018508802,34.42632601401072,99.46721180182921,96.16755319148935,70.73170731707317
"2026-02-21 10:00:00",85.48464528010304,31.81844940248425,99.4670115807852,96.60239361702128,68.29268292682927
"2026-02-21 11:00:00",85.73820658057943,26.15529522576087,99.46981467540165,96.89494680851062,70.73170731707317
"2026-02-21 12:00:00",77.9534642638203,22.5819744510508,99.33286348128334,96.85904255319147,65.85365853658537
"2026-02-21 13:00:00",68.94487509643751,21.28097957261435,99.46500937034487,97,68.29268292682927
"2026-02-21 14:00:00",63.952780330408174,20.621651851415788,99.44899168682227,97.06117021276596,65.85365853658537
"2026-02-21 15:00:00",64.76520208042798,20.085948077941957,99.43117201390335,96.93617021276596,63.41463414634146
"2026-02-21 16:00:00",74.25164048644945,18.56713957732384,99.42376383527416,96.93085106382978,65.85365853658537
"2026-02-21 17:00:00",74.28863434176849,18.30811797256726,99.40894747801573,97.08377659574468,58.536585365853654
"2026-02-21 18:00:00",85.07549108016991,17.74297992582563,99.4161554356009,96.51196808510637,58.536585365853654
"2026-02-21 19:00:00",82.94832090285136,18.36698651910284,99.40494305713509,96.64760638297871,51.21951219512195
"2026-02-21 20:00:00",76.83884789348632,17.896038146818157,99.41575499351283,96.50265957446808,34.146341463414636
"2026-02-21 21:00:00",58.800891615586096,17.018896803437922,99.40234018356266,96.43085106382978,31.70731707317073
"2026-02-21 22:00:00",41.171771861599666,16.465532466003413,99.41235123576429,95.89494680851064,26.82926829268293
"2026-02-21 23:00:00",28.09261984361422,15.653146523812328,99.40173952043055,95.62765957446808,17.073170731707318
"2026-02-22 00:00:00",20.42345192562934,16.04756578560075,99.40954814114782,95.42154255319149,14.634146341463413
"2026-02-22 01:00:00",20.80061326245168,15.529522576087595,99.40874725697171,95.07047872340425,14.634146341463413
"2026-02-22 02:00:00",27.41809931749654,16.336021663625125,99.42556582467044,94.71409574468085,19.51219512195122
"2026-02-22 03:00:00",25.763683040296236,18.07853064107847,99.4111499095001,94.7779255319149,29.268292682926827
"2026-02-22 04:00:00",37.03401572271524,33.03114146111732,99.42676715093465,94.86835106382978,63.41463414634146
"2026-02-22 05:00:00",54.24058979319243,40.7134867840113,99.3959331101536,95.19946808510637,75.60975609756098
"2026-02-22 06:00:00",64.93499029699792,37.187260846529696,99.42156140378978,95.12632978723404,75.60975609756098
"2026-02-22 07:00:00",73.74400672976412,32.925178077353266,99.41995963543752,95.50265957446807,73.17073170731707
"2026-02-22 08:00:00",76.24946647202046,29.092835697886617,99.41815764604124,95.86170212765957,73.17073170731707
"2026-02-22 09:00:00",75.57257684522098,29.75805027373874,99.40574394131121,96.4281914893617,68.29268292682927
"2026-02-22 10:00:00",82.11037146571954,24.61882616118208,99.41555477246881,96.65691489361701,70.73170731707317
"2026-02-22 11:00:00",82.35399527809766,22.664390416200625,99.4135525620285,96.51728723404254,63.41463414634146
"2026-02-22 12:00:00",75.37475613890328,20.43915935715547,99.39853598372605,96.48404255319149,68.29268292682927
"2026-02-22 13:00:00",66.86018398345236,20.874786601518807,99.39373067866927,96.73803191489361,63.41463414634146
"2026-02-22 14:00:00",62.49796277487801,19.803379054571142,99.40554372026718,97.01329787234042,63.41463414634146
"2026-02-22 15:00:00",62.916433546069086,19.120503914758345,99.40093863625444,97.11436170212765,63.41463414634146
"2026-02-22 16:00:00",73.90695719065833,17.96668040266086,99.41135013054412,96.99867021276594,56.09756097560976
"2026-02-22 17:00:00",72.97279139004719,18.41996821098487,99.3719065848697,94.74734042553192,58.536585365853654
"2026-02-22 18:00:00",84.0423932689817,17.219049861658913,99.40234018356266,93.8377659574468,58.536585365853654
"2026-02-22 19:00:00",82.41484179227619,15.85329958203332,99.39413112075732,94.96409574468085,51.21951219512195
"2026-02-22 20:00:00",74.10841191656607,16.41255077412139,99.40454261504702,96.2406914893617,36.58536585365854
"2026-02-22 21:00:00",57.575927118346414,15.51186201212692,99.39493200493345,96.03191489361703,31.70731707317073
"2026-02-22 22:00:00",41.22808619482187,14.728910343203626,99.39733465746184,95.97340425531914,24.390243902439025
"2026-02-22 23:00:00",28.279325733712657,13.592747395066814,99.40193974147459,95.6688829787234,17.073170731707318
"2026-02-23 00:00:00",20.40449821450958,14.128451168540648,99.41034902532397,95.04255319148936,14.634146341463413
"2026-02-23 01:00:00",19.943149849220546,13.757579325366457,99.40614438339928,95.08909574468085,14.634146341463413
"2026-02-23 02:00:00",25.96906250440391,13.639842232295285,99.40714548861943,94.57047872340426,19.51219512195122
"2026-02-23 03:00:00",25.045515742109238,15.812091599458409,99.40414217295894,94.58111702127658,31.70731707317073
"2026-02-23 04:00:00",36.619040348851215,32.25996350150114,99.40974836219186,94.67154255319149,68.29268292682927
"2026-02-23 05:00:00",52.96752432257077,41.53764643550951,99.4081465938396,95.29255319148936,70.73170731707317
"2026-02-23 06:00:00",61.76508130568895,36.51615941602402,99.41875830917334,95.47340425531915,73.17073170731707
"2026-02-23 07:00:00",68.72369846103601,35.36822275858009,99.416756098733,95.52925531914893,73.17073170731707
"2026-02-23 08:00:00",71.69278517664989,34.42632601401072,99.42476494049431,96.02659574468085,73.17073170731707
"2026-02-23 09:00:00",72.00112537471477,33.04291517042444,99.43177267703544,96.28058510638297,70.73170731707317
"2026-02-23 10:00:00",78.73152215554327,26.614469888738444,99.42957024555109,96.57047872340425,68.29268292682927
"2026-02-23 11:00:00",79.25946408299697,21.963854712427146,99.4375790873124,96.68085106382979,63.41463414634146
"2026-02-23 12:00:00",72.47782519451475,20.645199270030023,99.43397510851982,96.9561170212766,65.85365853658537
"2026-02-23 13:00:00",64.64846000164223,20.203685171013127,99.43397510851982,96.95212765957447,65.85365853658537
"2026-02-23 14:00:00",59.834559330621886,17.619355978100902,99.42676715093465,97.02127659574468,65.85365853658537
"2026-02-23 15:00:00",60.98933764795608,18.849708600694647,99.4265669298906,96.38430851063828,56.09756097560976
"2026-02-23 16:00:00",71.43223886668852,18.278683699299464,99.43077157181528,96.60372340425532,60.97560975609756
"2026-02-23 17:00:00",70.74164777844994,17.58403485017955,99.42396405631817,95.90691489361703,58.536585365853654
"2026-02-23 18:00:00",78.31329493442678,16.61270383234238,99.4197594143935,95.71143617021278,58.536585365853654
"2026-02-23 19:00:00",75.89394464342168,15.982810384411609,99.4129518988964,96.28191489361703,58.536585365853654
"2026-02-23 20:00:00",68.99410429793494,15.46476717489845,99.40614438339928,95.64893617021276,34.146341463414636
"2026-02-23 21:00:00",55.341255366843626,15.570730558662508,99.37851387932278,95.44813829787235,31.70731707317073
"2026-02-23 22:00:00",40.050559381918774,14.787778889739212,99.37591100575035,89.6595744680851,24.390243902439025
"2026-02-23 23:00:00",28.249281289681445,14.628833814093129,99.37571078470633,91.6037234042553,19.51219512195122
"2026-02-24 00:00:00",20.113985421677707,14.664154942014482,99.37851387932278,90.9095744680851,14.634146341463413
"2026-02-24 01:00:00",19.690029441472305,15.040913639842232,99.3713059217376,90.26728723404254,14.634146341463413
"2026-02-24 02:00:00",25.350679179980794,16.165302878671923,99.37370857426599,89.99601063829786,19.51219512195122
"2026-02-24 03:00:00",24.66036005013922,17.054217931359272,99.37450945844213,91.46675531914894,31.70731707317073
"2026-02-24 04:00:00",36.16574748036931,32.33649261199741,99.40173952043055,93.2034574468085,80.48780487804879
"2026-02-24 05:00:00",51.80235992625379,39.86577971389886,99.43737886626836,94.43617021276596,90.2439024390244
"2026-02-24 06:00:00",60.31467752921957,37.110731736033436,99.43777930835643,95.27260638297872,92.6829268292683
"2026-02-24 07:00:00",67.20683109463572,33.85530111261553,99.40914769905976,95.87898936170212,90.2439024390244
"2026-02-24 08:00:00",70.47593681883664,31.624183198916818,99.4407826240169,95.90691489361703,92.6829268292683
"2026-02-24 09:00:00",70.58348362084458,33.79643256607994,99.44378593967741,96.32446808510637,87.8048780487805
"2026-02-24 10:00:00",78.94591398897352,25.413551539412495,99.4455879290737,96.82579787234043,90.2439024390244
"2026-02-24 11:00:00",79.26927256921734,21.19856360746453,99.44458682385354,96.83510638297871,80.48780487804879
"2026-02-24 12:00:00",72.8683568426729,23.052922823335493,99.44138328714901,97.04255319148936,80.48780487804879
"2026-02-24 13:00:00",64.84960668115717,20.78648378171543,99.43537665582804,96.93484042553192,78.04878048780488
"2026-02-24 14:00:00",61.00974496136695,18.072643786424912,99.42576604571447,96.82446808510639,73.17073170731707
"2026-02-24 15:00:00",61.397215367884236,19.756284217342674,99.42997068763916,97.10106382978722,70.73170731707317
"2026-02-24 16:00:00",69.1015789054683,20.968976275975745,99.43617754000417,96.19281914893617,68.29268292682927
"2026-02-24 17:00:00",69.15166485724136,19.179372461293926,99.42916980346304,96.22606382978724,68.29268292682927
"2026-02-24 18:00:00",77.50226035890967,18.56713957732384,99.42536560362642,95.29654255319149,70.73170731707317
"2026-02-24 19:00:00",74.54275975168187,17.183728733737563,99.42216206692189,94.75797872340425,60.97560975609756
"2026-02-24 20:00:00",68.13592755302147,17.695885088597162,99.3362672390319,95.30053191489361,36.58536585365854
"2026-02-24 21:00:00",53.99386237620989,17.495732030376168,99.29021639890439,95.60106382978722,31.70731707317073
"2026-02-24 22:00:00",40.93378151012541,16.842291163831163,99.19651295029713,96.09574468085106,26.82926829268293
"2026-02-24 23:00:00",28.887885175602747,15.882733855301112,99.42736781406674,95.91622340425532,17.073170731707318
"2026-02-25 00:00:00",20.548569099470267,15.170424442220524,99.42556582467044,95.26462765957446,14.634146341463413
"2026-02-25 01:00:00",19.973494650729705,15.123329604992053,99.42536560362642,95.21941489361701,14.634146341463413
"2026-02-25 02:00:00",25.55261427823718,15.918054983222465,99.43297400329965,94.7406914893617,19.51219512195122
"2026-02-25 03:00:00",25.0293806929116,17.719432507211398,99.43377488747578,94.58510638297871,29.268292682926827
"2026-02-25 04:00:00",36.26532735595466,33.337257903102376,99.41595521455689,94.83244680851062,75.60975609756098
"2026-02-25 05:00:00",51.93101389002949,40.06593277211986,99.1638769201198,94.57978723404254,92.6829268292683
"2026-02-25 06:00:00",61.011532615587406,37.34031906752222,99.4425846134132,95.38563829787233,90.2439024390244
"2026-02-25 07:00:00",67.9375571724651,35.53305468887973,99.44398616072144,95.86436170212765,90.2439024390244
"2026-02-25 08:00:00",72.49685399269362,32.01271560605169,99.44598837116177,96.24867021276596,87.8048780487805
"2026-02-25 09:00:00",74.86488902045608,31.559427797727675,99.3332639233714,96.35239361702126,90.2439024390244
